source_file,fold,model,input,pairing,accuracy,macro_f1,balanced_accuracy,mcc,auroc,train_time_sec,infer_time_sec,n_train,n_test,n_features
dreamer_arousal_eeg_only.csv,0,Logistic Regression,EEG,eeg_only,0.42962962962962964,0.39338235294117646,0.39999999999999997,-0.20831324236136578,0.443026455026455,0.05683135986328125,0.0017063617706298828,3060,1080,70
dreamer_arousal_eeg_only.csv,0,KNN,EEG,eeg_only,0.5796296296296296,0.5697075218691641,0.5701587301587301,0.13967256322795335,0.5616331569664903,0.016739606857299805,1.5553090572357178,3060,1080,70
dreamer_arousal_eeg_only.csv,0,SVM-RBF,EEG,eeg_only,0.46111111111111114,0.39706243477193204,0.5301587301587302,0.1035263248648786,0.555936507936508,7.622850179672241,0.9112720489501953,3060,1080,70
dreamer_arousal_eeg_only.csv,0,Random Forest,EEG,eeg_only,0.5833333333333334,0.4870041039671683,0.5257142857142857,0.07100716024967263,0.5292821869488537,3.067701578140259,0.17780184745788574,3060,1080,70
dreamer_arousal_eeg_only.csv,0,XGBoost,EEG,eeg_only,0.5935185185185186,0.5223025235992347,0.5442857142857143,0.10974148448310098,0.5391640211640212,1.7949109077453613,0.004655361175537109,3060,1080,70
dreamer_arousal_eeg_only.csv,1,Logistic Regression,EEG,eeg_only,0.5009259259259259,0.4915054363634934,0.5179695607056382,0.03843356742335666,0.5296644759598754,0.07311296463012695,0.0015347003936767578,3060,1080,70
dreamer_arousal_eeg_only.csv,1,KNN,EEG,eeg_only,0.47962962962962963,0.47675862068965513,0.4768592182635766,-0.046154021891136626,0.481138014527845,0.022762775421142578,0.020027637481689453,3060,1080,70
dreamer_arousal_eeg_only.csv,1,SVM-RBF,EEG,eeg_only,0.4962962962962963,0.4225302829554435,0.5339674852992045,0.11465047520313365,0.5348979591836734,3.581357717514038,0.9348046779632568,3060,1080,70
dreamer_arousal_eeg_only.csv,1,Random Forest,EEG,eeg_only,0.4925925925925926,0.4275677432334143,0.4653753026634383,-0.08475334981487795,0.4617295053614667,2.8892979621887207,0.17125439643859863,3060,1080,70
dreamer_arousal_eeg_only.csv,1,XGBoost,EEG,eeg_only,0.5037037037037037,0.4695617433502791,0.4843652715323417,-0.03421796392011387,0.4834590107229333,1.9480063915252686,0.008988380432128906,3060,1080,70
dreamer_arousal_eeg_only.csv,2,Logistic Regression,EEG,eeg_only,0.48148148148148145,0.47584447279383213,0.5184659090909091,0.03946128032876835,0.4884428267045455,0.1260204315185547,0.002574920654296875,3060,1080,70
dreamer_arousal_eeg_only.csv,2,KNN,EEG,eeg_only,0.4685185185185185,0.45154383791913655,0.45142045454545454,-0.09683296637314885,0.4481267755681818,0.03303337097167969,0.026876449584960938,3060,1080,70
dreamer_arousal_eeg_only.csv,2,SVM-RBF,EEG,eeg_only,0.37962962962962965,0.3589448281483109,0.42755681818181823,-0.1697435415015205,0.3794921875,3.6772618293762207,0.35487866401672363,3060,1080,70
dreamer_arousal_eeg_only.csv,2,Random Forest,EEG,eeg_only,0.5472222222222223,0.47565476137287666,0.49580965909090907,-0.00989022509654078,0.4605841619318181,2.9854416847229004,0.15474653244018555,3060,1080,70
dreamer_arousal_eeg_only.csv,2,XGBoost,EEG,eeg_only,0.5435185185185185,0.5093510263321583,0.5122159090909091,0.02555576778317382,0.5052201704545454,2.4090640544891357,0.01230168342590332,3060,1080,70
dreamer_arousal_eeg_only.csv,3,Logistic Regression,EEG,eeg_only,0.5188888888888888,0.4660992915574639,0.5339188520534389,0.09166386020215811,0.5222266204849084,0.25798511505126953,0.004444599151611328,3240,900,70
dreamer_arousal_eeg_only.csv,3,KNN,EEG,eeg_only,0.5177777777777778,0.5131229931592908,0.514448292924295,0.029203380632999085,0.5271350816427511,0.056783199310302734,0.037534475326538086,3240,900,70
dreamer_arousal_eeg_only.csv,3,SVM-RBF,EEG,eeg_only,0.5011111111111111,0.38936949869668697,0.5211528946066304,0.09696023149640126,0.5838000989609105,9.055898666381836,0.7578575611114502,3240,900,70
dreamer_arousal_eeg_only.csv,3,Random Forest,EEG,eeg_only,0.4955555555555556,0.4687959895787289,0.4865413161801089,-0.02940287562122906,0.483156853043048,2.747868537902832,0.1754453182220459,3240,900,70
dreamer_arousal_eeg_only.csv,3,XGBoost,EEG,eeg_only,0.5055555555555555,0.48920963321297983,0.4985898070262246,-0.0029670080098850313,0.5090945076694705,2.084327459335327,0.009975910186767578,3240,900,70
dreamer_arousal_ecg_only.csv,0,Logistic Regression,ECG,ecg_only,0.43425925925925923,0.42799734057077177,0.4646031746031746,-0.0753288753559689,0.45928395061728394,0.0459284782409668,0.0026602745056152344,3060,1080,14
dreamer_arousal_ecg_only.csv,0,KNN,ECG,ecg_only,0.475,0.46481337599490996,0.46492063492063496,-0.06959408065370137,0.4512857142857143,0.027385711669921875,0.1106710433959961,3060,1080,14
dreamer_arousal_ecg_only.csv,0,SVM-RBF,ECG,ecg_only,0.4648148148148148,0.45669883444040604,0.45714285714285713,-0.08477222424456826,0.46155026455026454,5.423356771469116,0.7518000602722168,3060,1080,14
dreamer_arousal_ecg_only.csv,0,Random Forest,ECG,ecg_only,0.5111111111111111,0.4580271366603431,0.4720634920634921,-0.062018907436786695,0.4819276895943562,2.4254000186920166,0.16400647163391113,3060,1080,14
dreamer_arousal_ecg_only.csv,0,XGBoost,ECG,ecg_only,0.5324074074074074,0.4826285958213769,0.49444444444444446,-0.012293857810642402,0.5141763668430336,1.0397040843963623,0.007931947708129883,3060,1080,14
dreamer_arousal_ecg_only.csv,1,Logistic Regression,ECG,ecg_only,0.4925925925925926,0.48707637694825007,0.4871670702179176,-0.025725727526692478,0.47092009685230024,0.07866954803466797,0.003940105438232422,3060,1080,14
dreamer_arousal_ecg_only.csv,1,KNN,ECG,ecg_only,0.49444444444444446,0.48724191663420335,0.48765133171912833,-0.024851862415791827,0.4915513663092355,0.027655363082885742,0.1049506664276123,3060,1080,14
dreamer_arousal_ecg_only.csv,1,SVM-RBF,ECG,ecg_only,0.46111111111111114,0.45896627232788423,0.4592182635766171,-0.08125823857692735,0.44526807333102736,5.1073431968688965,0.5759048461914062,3060,1080,14
dreamer_arousal_ecg_only.csv,1,Random Forest,ECG,ecg_only,0.5231481481481481,0.4769405252600486,0.4999135247319267,-0.00019909455896231784,0.48562435143548954,2.336703062057495,0.167799711227417,3060,1080,14
dreamer_arousal_ecg_only.csv,1,XGBoost,ECG,ecg_only,0.49722222222222223,0.477269830347123,0.4832756831546178,-0.03489183533798461,0.48472846765824973,1.103414535522461,0.009140491485595703,3060,1080,14
dreamer_arousal_ecg_only.csv,2,Logistic Regression,ECG,ecg_only,0.5268518518518519,0.5007377480004813,0.5017045454545455,0.003481611146449963,0.5258700284090909,0.06954646110534668,0.002273082733154297,3060,1080,14
dreamer_arousal_ecg_only.csv,2,KNN,ECG,ecg_only,0.5351851851851852,0.51763579616429,0.5176136363636363,0.03530483801108373,0.5193732244318182,0.026912212371826172,0.10605382919311523,3060,1080,14
dreamer_arousal_ecg_only.csv,2,SVM-RBF,ECG,ecg_only,0.5361111111111111,0.5100683720285875,0.5109375,0.022364870987698886,0.5113955965909092,5.337603330612183,0.6552231311798096,3060,1080,14
dreamer_arousal_ecg_only.csv,2,Random Forest,ECG,ecg_only,0.5425925925925926,0.5125783865167882,0.5142755681818182,0.029522397587965574,0.5305007102272727,2.4086194038391113,0.1792440414428711,3060,1080,14
dreamer_arousal_ecg_only.csv,2,XGBoost,ECG,ecg_only,0.5166666666666667,0.5002056766762649,0.5002130681818182,0.00042554439822610723,0.5187961647727272,1.1468029022216797,0.009201526641845703,3060,1080,14
dreamer_arousal_ecg_only.csv,3,Logistic Regression,ECG,ecg_only,0.4388888888888889,0.4385221953596855,0.4408955962394854,-0.11863486181688011,0.4228649183572488,0.06638693809509277,0.002145051956176758,3240,900,14
dreamer_arousal_ecg_only.csv,3,KNN,ECG,ecg_only,0.5044444444444445,0.49825,0.5004948045522019,0.0010046343934799035,0.48608362196932214,0.028116226196289062,0.09062480926513672,3240,900,14
dreamer_arousal_ecg_only.csv,3,SVM-RBF,ECG,ecg_only,0.5,0.4999110953058321,0.501583374567046,0.003171649280501352,0.48429985155863436,6.705589771270752,0.6183855533599854,3240,900,14
dreamer_arousal_ecg_only.csv,3,Random Forest,ECG,ecg_only,0.5033333333333333,0.46565118697692454,0.4925037110341415,-0.017145115807147452,0.4770163285502227,2.5399556159973145,0.18985271453857422,3240,900,14
dreamer_arousal_ecg_only.csv,3,XGBoost,ECG,ecg_only,0.49777777777777776,0.4626865671641791,0.4873824839188521,-0.02850423768199207,0.47889658584858985,1.4061918258666992,0.00897216796875,3240,900,14
dreamer_arousal_correct.csv,0,Logistic Regression,EEG--ECG,correct,0.49907407407407406,0.49664663694514444,0.5014285714285714,0.0028182683538061247,0.49144268077601416,0.23192310333251953,0.0048122406005859375,3060,1080,84
dreamer_arousal_correct.csv,0,KNN,EEG--ECG,correct,0.48703703703703705,0.4780132538150957,0.4784126984126984,-0.042769494947709596,0.47000000000000003,0.07278776168823242,0.040724754333496094,3060,1080,84
dreamer_arousal_correct.csv,0,SVM-RBF,EEG--ECG,correct,0.5018518518518519,0.5016057312252964,0.52,0.04034993590850092,0.488673721340388,7.856019973754883,0.41239213943481445,3060,1080,84
dreamer_arousal_correct.csv,0,Random Forest,EEG--ECG,correct,0.6101851851851852,0.5054552415675159,0.5487301587301587,0.14621891040998497,0.5894091710758377,1.5481274127960205,0.0857398509979248,3060,1080,84
dreamer_arousal_correct.csv,0,XGBoost,EEG--ECG,correct,0.5564814814814815,0.5006944451147065,0.515079365079365,0.034379773884330764,0.5398059964726631,2.420016288757324,0.01159214973449707,3060,1080,84
dreamer_arousal_correct.csv,1,Logistic Regression,EEG--ECG,correct,0.5407407407407407,0.5395026408450705,0.540574195780007,0.08080477253701096,0.5473953649256312,0.275862455368042,0.00394749641418457,3060,1080,84
dreamer_arousal_correct.csv,1,KNN,EEG--ECG,correct,0.47685185185185186,0.4731111397015333,0.4731061916291941,-0.05371158996673014,0.4721515046696645,0.0607762336730957,0.036031246185302734,3060,1080,84
dreamer_arousal_correct.csv,1,SVM-RBF,EEG--ECG,correct,0.4722222222222222,0.4708994708994709,0.47163611207194744,-0.05648562747557727,0.45707194742303703,7.724803447723389,0.8327593803405762,3060,1080,84
dreamer_arousal_correct.csv,1,Random Forest,EEG--ECG,correct,0.4962962962962963,0.4301322242224843,0.4687651331719128,-0.07696150803930422,0.4687288135593221,2.627171277999878,0.18186664581298828,3060,1080,84
dreamer_arousal_correct.csv,1,XGBoost,EEG--ECG,correct,0.4898148148148148,0.46307877064274816,0.47320996195088205,-0.05703690744968541,0.48589761328260117,2.298813819885254,0.009993791580200195,3060,1080,84
dreamer_arousal_correct.csv,2,Logistic Regression,EEG--ECG,correct,0.49907407407407406,0.4956490363657865,0.5009943181818182,0.001954645780493439,0.5220791903409091,0.20827484130859375,0.004366874694824219,3060,1080,84
dreamer_arousal_correct.csv,2,KNN,EEG--ECG,correct,0.5425925925925926,0.530689223234015,0.5313210227272727,0.06211315906472969,0.5262038352272728,0.05924415588378906,0.03650522232055664,3060,1080,84
dreamer_arousal_correct.csv,2,SVM-RBF,EEG--ECG,correct,0.5101851851851852,0.4899725489320865,0.4901278409090909,-0.01985835871224439,0.48267400568181823,7.558530330657959,0.9004161357879639,3060,1080,84
dreamer_arousal_correct.csv,2,Random Forest,EEG--ECG,correct,0.5657407407407408,0.4582899750705586,0.5004261363636364,0.0011818613742685725,0.5001526988636364,3.3184890747070312,0.15981554985046387,3060,1080,84
